class,image_path,width,height,format
Multiple_Diseases,rgb\Multiple_Diseases\orig_02167.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02168.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02169.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02170.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02171.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02172.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02173.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02174.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02175.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02176.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02177.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02178.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02179.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02180.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02181.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02182.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02183.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02184.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02185.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02186.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02187.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02188.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02189.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02190.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02191.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02192.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02193.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02194.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02195.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02196.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02197.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02198.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02199.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02200.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02201.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02202.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02203.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02204.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02205.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02206.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02207.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02208.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02209.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02210.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02211.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02212.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02213.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02214.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02215.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02216.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02217.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02218.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02219.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02220.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02221.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02222.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02223.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02224.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02225.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02226.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02227.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02228.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02229.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02230.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02231.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02232.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02233.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02234.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02235.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02236.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02237.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02238.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02239.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02240.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02241.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02242.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02243.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02244.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02245.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02246.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02247.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02248.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02249.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02250.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02251.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02252.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02253.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02254.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02255.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02256.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02257.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02258.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02259.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02260.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02261.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02262.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02263.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02264.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02265.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02266.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02267.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02268.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02269.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02270.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02271.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02272.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02273.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02274.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02275.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02276.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02277.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02278.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02279.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02280.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02281.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02282.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02283.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02284.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02285.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02286.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02287.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02288.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02289.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02290.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02291.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02292.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02293.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02294.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02295.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02296.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02297.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02298.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02299.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02300.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02301.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02302.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02303.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02304.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02305.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02306.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02307.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02308.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02309.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02310.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02311.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02312.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02313.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02314.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02315.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02316.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02317.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02318.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02319.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02320.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02321.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02322.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02323.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02324.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02325.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02326.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02327.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02328.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02329.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02330.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02331.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02332.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02333.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02334.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02335.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02336.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02337.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02338.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02339.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02340.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02341.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02342.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02343.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02344.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02345.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02346.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02347.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02348.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02349.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02350.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02351.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02352.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02353.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02354.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02355.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02356.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02357.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02358.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02359.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02360.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02361.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02362.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02363.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02364.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02365.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02366.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02367.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02368.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02369.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02370.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02371.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02372.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02373.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02374.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02375.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02376.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02377.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02378.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02379.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02380.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02381.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02382.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02383.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02384.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02385.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02386.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02387.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02388.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02389.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02390.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02391.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02392.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02393.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02394.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02395.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02396.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02397.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02398.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02399.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02400.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02401.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02402.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02403.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02404.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02405.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02406.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02407.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02408.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02409.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02410.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02411.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02412.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02413.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02414.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02415.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02416.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02417.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02418.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02419.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02420.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02421.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02422.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02423.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02424.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02425.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02426.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02427.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02428.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02429.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02430.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02431.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02432.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02433.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02434.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02435.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02436.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02437.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02438.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02439.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02440.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02441.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02442.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02443.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02444.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02445.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02446.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02447.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02448.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02449.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02450.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02451.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02452.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02453.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02454.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02455.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02456.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02457.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02458.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02459.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02460.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02461.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02462.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02463.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02464.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02465.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02466.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02467.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02468.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02469.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02470.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02471.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02472.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02473.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02474.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02475.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02476.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02477.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02478.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02479.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02480.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02481.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02482.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02483.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02484.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02485.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02486.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02487.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02488.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02489.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02490.jpg,256,256,JPEG
Multiple_Diseases,rgb\Multiple_Diseases\orig_02491.jpg,256,256,JPEG
